,Time,AUD/USD,AUGDP,AUUN,AUIR,USAGDP,USAUN,USAIR
0,1/1/2018,0.7799,540342,5.5126582,1.5,20328.553,4,1.41
1,1/2/2018,0.7837,540342,5.5126582,1.5,20328.553,4,1.41
2,1/3/2018,0.7816,540342,5.5126582,1.5,20328.553,4,1.41
3,1/4/2018,0.7835,540342,5.5126582,1.5,20328.553,4,1.41
4,1/5/2018,0.7857,540342,5.5126582,1.5,20328.553,4,1.41
5,1/6/2018,0.786099868,540342,5.5126582,1.5,20328.553,4,1.41
6,1/7/2018,0.78593182,540342,5.5126582,1.5,20328.553,4,1.41
7,1/8/2018,0.7842,540342,5.5126582,1.5,20328.553,4,1.41
8,1/9/2018,0.7854,540342,5.5126582,1.5,20328.553,4,1.41
9,1/10/2018,0.7828,540342,5.5126582,1.5,20328.553,4,1.41
10,1/11/2018,0.7873,540342,5.5126582,1.5,20328.553,4,1.41
11,1/12/2018,0.7885,540342,5.5126582,1.5,20328.553,4,1.41
12,1/13/2018,0.791499924,540342,5.5126582,1.5,20328.553,4,1.41
13,1/14/2018,0.790824537,540342,5.5126582,1.5,20328.553,4,1.41
14,1/15/2018,0.7946,540342,5.5126582,1.5,20328.553,4,1.41
15,1/16/2018,0.7968,540342,5.5126582,1.5,20328.553,4,1.41
16,1/17/2018,0.7955,540342,5.5126582,1.5,20328.553,4,1.41
17,1/18/2018,0.7964,540342,5.5126582,1.5,20328.553,4,1.41
18,1/19/2018,0.8019,540342,5.5126582,1.5,20328.553,4,1.41
19,1/20/2018,0.799368818,540342,5.5126582,1.5,20328.553,4,1.41
20,1/21/2018,0.800167715,540342,5.5126582,1.5,20328.553,4,1.41
21,1/22/2018,0.799,540342,5.5126582,1.5,20328.553,4,1.41
22,1/23/2018,0.7989,540342,5.5126582,1.5,20328.553,4,1.41
23,1/24/2018,0.8016,540342,5.5126582,1.5,20328.553,4,1.41
24,1/25/2018,0.8094,540342,5.5126582,1.5,20328.553,4,1.41
25,1/26/2018,0.810949768,540342,5.5126582,1.5,20328.553,4,1.41
26,1/27/2018,0.810949768,540342,5.5126582,1.5,20328.553,4,1.41
27,1/28/2018,0.811659983,540342,5.5126582,1.5,20328.553,4,1.41
28,1/29/2018,0.8096,540342,5.5126582,1.5,20328.553,4,1.41
29,1/30/2018,0.807,540342,5.5126582,1.5,20328.553,4,1.41
30,1/31/2018,0.8073,540342,5.5126582,1.5,20328.553,4,1.41
31,2/1/2018,0.8044,540342,5.5719546,1.5,20328.553,4.1,1.42
32,2/2/2018,0.7997,540342,5.5719546,1.5,20328.553,4.1,1.42
33,2/3/2018,0.792895655,540342,5.5719546,1.5,20328.553,4.1,1.42
34,2/4/2018,0.790446349,540342,5.5719546,1.5,20328.553,4.1,1.42
35,2/5/2018,0.7929,540342,5.5719546,1.5,20328.553,4.1,1.42
36,2/6/2018,0.7844,540342,5.5719546,1.5,20328.553,4.1,1.42
37,2/7/2018,0.7883,540342,5.5719546,1.5,20328.553,4.1,1.42
38,2/8/2018,0.7812,540342,5.5719546,1.5,20328.553,4.1,1.42
39,2/9/2018,0.7779,540342,5.5719546,1.5,20328.553,4.1,1.42
40,2/10/2018,0.78125,540342,5.5719546,1.5,20328.553,4.1,1.42
41,2/11/2018,0.782044264,540342,5.5719546,1.5,20328.553,4.1,1.42
42,2/12/2018,0.7834,540342,5.5719546,1.5,20328.553,4.1,1.42
43,2/13/2018,0.787,540342,5.5719546,1.5,20328.553,4.1,1.42
44,2/14/2018,0.7877,540342,5.5719546,1.5,20328.553,4.1,1.42
45,2/15/2018,0.7933,540342,5.5719546,1.5,20328.553,4.1,1.42
46,2/16/2018,0.7965,540342,5.5719546,1.5,20328.553,4.1,1.42
47,2/17/2018,0.79057633,540342,5.5719546,1.5,20328.553,4.1,1.42
48,2/18/2018,0.791139241,540342,5.5719546,1.5,20328.553,4.1,1.42
49,2/19/2018,0.792,540342,5.5719546,1.5,20328.553,4.1,1.42
50,2/20/2018,0.7926,540342,5.5719546,1.5,20328.553,4.1,1.42
51,2/21/2018,0.7852,540342,5.5719546,1.5,20328.553,4.1,1.42
52,2/22/2018,0.7806,540342,5.5719546,1.5,20328.553,4.1,1.42
53,2/23/2018,0.7821,540342,5.5719546,1.5,20328.553,4.1,1.42
54,2/24/2018,0.783899949,540342,5.5719546,1.5,20328.553,4.1,1.42
55,2/25/2018,0.783860623,540342,5.5719546,1.5,20328.553,4.1,1.42
56,2/26/2018,0.7863,540342,5.5719546,1.5,20328.553,4.1,1.42
57,2/27/2018,0.7847,540342,5.5719546,1.5,20328.553,4.1,1.42
58,2/28/2018,0.7792,540342,5.5719546,1.5,20328.553,4.1,1.42
59,3/1/2018,0.7731,540342,5.5255525,1.5,20328.553,4,1.51
60,3/2/2018,0.7756,540342,5.5255525,1.5,20328.553,4,1.51
61,3/3/2018,0.776899967,540342,5.5255525,1.5,20328.553,4,1.51
62,3/4/2018,0.775581589,540342,5.5255525,1.5,20328.553,4,1.51
63,3/5/2018,0.7752,540342,5.5255525,1.5,20328.553,4,1.51
64,3/6/2018,0.7773,540342,5.5255525,1.5,20328.553,4,1.51
65,3/7/2018,0.7804,540342,5.5255525,1.5,20328.553,4,1.51
66,3/8/2018,0.783,540342,5.5255525,1.5,20328.553,4,1.51
67,3/9/2018,0.7792,540342,5.5255525,1.5,20328.553,4,1.51
68,3/10/2018,0.785100057,540342,5.5255525,1.5,20328.553,4,1.51
69,3/11/2018,0.786084419,540342,5.5255525,1.5,20328.553,4,1.51
70,3/12/2018,0.7869,540342,5.5255525,1.5,20328.553,4,1.51
71,3/13/2018,0.787,540342,5.5255525,1.5,20328.553,4,1.51
72,3/14/2018,0.7871,540342,5.5255525,1.5,20328.553,4,1.51
73,3/15/2018,0.7876,540342,5.5255525,1.5,20328.553,4,1.51
74,3/16/2018,0.779,540342,5.5255525,1.5,20328.553,4,1.51
75,3/17/2018,0.771603152,540342,5.5255525,1.5,20328.553,4,1.51
76,3/18/2018,0.771747259,540342,5.5255525,1.5,20328.553,4,1.51
77,3/19/2018,0.7691,540342,5.5255525,1.5,20328.553,4,1.51
78,3/20/2018,0.7703,540342,5.5255525,1.5,20328.553,4,1.51
79,3/21/2018,0.7697,540342,5.5255525,1.5,20328.553,4,1.51
80,3/22/2018,0.7744,540342,5.5255525,1.5,20328.553,4,1.51
81,3/23/2018,0.7711,540342,5.5255525,1.5,20328.553,4,1.51
82,3/24/2018,0.769702656,540342,5.5255525,1.5,20328.553,4,1.51
83,3/25/2018,0.770995162,540342,5.5255525,1.5,20328.553,4,1.51
84,3/26/2018,0.7723,540342,5.5255525,1.5,20328.553,4,1.51
85,3/27/2018,0.7738,540342,5.5255525,1.5,20328.553,4,1.51
86,3/28/2018,0.7694,540342,5.5255525,1.5,20328.553,4,1.51
87,3/29/2018,0.7665,540342,5.5255525,1.5,20328.553,4,1.51
88,3/30/2018,0.76760345,540342,5.5255525,1.5,20328.553,4,1.51
89,3/31/2018,0.768226166,540342,5.5255525,1.5,20328.553,4,1.51
90,4/1/2018,0.768292861,544385,5.5424784,1.5,20580.912,4,1.69
91,4/2/2018,0.765280743,544385,5.5424784,1.5,20580.912,4,1.69
92,4/3/2018,0.7685,544385,5.5424784,1.5,20580.912,4,1.69
93,4/4/2018,0.77,544385,5.5424784,1.5,20580.912,4,1.69
94,4/5/2018,0.769,544385,5.5424784,1.5,20580.912,4,1.69
95,4/6/2018,0.7677,544385,5.5424784,1.5,20580.912,4,1.69
96,4/7/2018,0.76810815,544385,5.5424784,1.5,20580.912,4,1.69
97,4/8/2018,0.767764339,544385,5.5424784,1.5,20580.912,4,1.69
98,4/9/2018,0.7691,544385,5.5424784,1.5,20580.912,4,1.69
99,4/10/2018,0.7733,544385,5.5424784,1.5,20580.912,4,1.69
100,4/11/2018,0.7749,544385,5.5424784,1.5,20580.912,4,1.69
101,4/12/2018,0.7751,544385,5.5424784,1.5,20580.912,4,1.69
102,4/13/2018,0.778,544385,5.5424784,1.5,20580.912,4,1.69
103,4/14/2018,0.776493974,544385,5.5424784,1.5,20580.912,4,1.69
104,4/15/2018,0.777265301,544385,5.5424784,1.5,20580.912,4,1.69
105,4/16/2018,0.7769,544385,5.5424784,1.5,20580.912,4,1.69
106,4/17/2018,0.7771,544385,5.5424784,1.5,20580.912,4,1.69
107,4/18/2018,0.7771,544385,5.5424784,1.5,20580.912,4,1.69
108,4/19/2018,0.7804,544385,5.5424784,1.5,20580.912,4,1.69
109,4/20/2018,0.7714,544385,5.5424784,1.5,20580.912,4,1.69
110,4/21/2018,0.767499762,544385,5.5424784,1.5,20580.912,4,1.69
111,4/22/2018,0.765903801,544385,5.5424784,1.5,20580.912,4,1.69
112,4/23/2018,0.7673,544385,5.5424784,1.5,20580.912,4,1.69
113,4/24/2018,0.7608,544385,5.5424784,1.5,20580.912,4,1.69
114,4/25/2018,0.756887678,544385,5.5424784,1.5,20580.912,4,1.69
115,4/26/2018,0.7574,544385,5.5424784,1.5,20580.912,4,1.69
116,4/27/2018,0.7545,544385,5.5424784,1.5,20580.912,4,1.69
117,4/28/2018,0.758150114,544385,5.5424784,1.5,20580.912,4,1.69
118,4/29/2018,0.757319875,544385,5.5424784,1.5,20580.912,4,1.69
119,4/30/2018,0.757,544385,5.5424784,1.5,20580.912,4,1.69
120,5/1/2018,0.754,544385,5.4426157,1.5,20580.912,3.8,1.7
121,5/2/2018,0.7503,544385,5.4426157,1.5,20580.912,3.8,1.7
122,5/3/2018,0.7524,544385,5.4426157,1.5,20580.912,3.8,1.7
123,5/4/2018,0.7538,544385,5.4426157,1.5,20580.912,3.8,1.7
124,5/5/2018,0.753899924,544385,5.4426157,1.5,20580.912,3.8,1.7
125,5/6/2018,0.75233789,544385,5.4426157,1.5,20580.912,3.8,1.7
126,5/7/2018,0.752,544385,5.4426157,1.5,20580.912,3.8,1.7
127,5/8/2018,0.7514,544385,5.4426157,1.5,20580.912,3.8,1.7
128,5/9/2018,0.7435,544385,5.4426157,1.5,20580.912,3.8,1.7
129,5/10/2018,0.7458,544385,5.4426157,1.5,20580.912,3.8,1.7
130,5/11/2018,0.7534,544385,5.4426157,1.5,20580.912,3.8,1.7
131,5/12/2018,0.754090943,544385,5.4426157,1.5,20580.912,3.8,1.7
132,5/13/2018,0.755074858,544385,5.4426157,1.5,20580.912,3.8,1.7
133,5/14/2018,0.7549,544385,5.4426157,1.5,20580.912,3.8,1.7
134,5/15/2018,0.7508,544385,5.4426157,1.5,20580.912,3.8,1.7
135,5/16/2018,0.7484,544385,5.4426157,1.5,20580.912,3.8,1.7
136,5/17/2018,0.754,544385,5.4426157,1.5,20580.912,3.8,1.7
137,5/18/2018,0.7519,544385,5.4426157,1.5,20580.912,3.8,1.7
138,5/19/2018,0.751199666,544385,5.4426157,1.5,20580.912,3.8,1.7
139,5/20/2018,0.752275068,544385,5.4426157,1.5,20580.912,3.8,1.7
140,5/21/2018,0.7519,544385,5.4426157,1.5,20580.912,3.8,1.7
141,5/22/2018,0.7588,544385,5.4426157,1.5,20580.912,3.8,1.7
142,5/23/2018,0.7541,544385,5.4426157,1.5,20580.912,3.8,1.7
143,5/24/2018,0.7562,544385,5.4426157,1.5,20580.912,3.8,1.7
144,5/25/2018,0.7565,544385,5.4426157,1.5,20580.912,3.8,1.7
145,5/26/2018,0.754899866,544385,5.4426157,1.5,20580.912,3.8,1.7
146,5/27/2018,0.755684257,544385,5.4426157,1.5,20580.912,3.8,1.7
147,5/28/2018,0.7578,544385,5.4426157,1.5,20580.912,3.8,1.7
148,5/29/2018,0.7535,544385,5.4426157,1.5,20580.912,3.8,1.7
149,5/30/2018,0.7501,544385,5.4426157,1.5,20580.912,3.8,1.7
150,5/31/2018,0.7564,544385,5.4426157,1.5,20580.912,3.8,1.7
151,6/1/2018,0.7541,544385,5.3482649,1.5,20580.912,4,1.82
152,6/2/2018,0.756999979,544385,5.3482649,1.5,20580.912,4,1.82
153,6/3/2018,0.756749067,544385,5.3482649,1.5,20580.912,4,1.82
154,6/4/2018,0.7615,544385,5.3482649,1.5,20580.912,4,1.82
155,6/5/2018,0.7633,544385,5.3482649,1.5,20580.912,4,1.82
156,6/6/2018,0.7664,544385,5.3482649,1.5,20580.912,4,1.82
157,6/7/2018,0.7659,544385,5.3482649,1.5,20580.912,4,1.82
158,6/8/2018,0.7609,544385,5.3482649,1.5,20580.912,4,1.82
159,6/9/2018,0.760300167,544385,5.3482649,1.5,20580.912,4,1.82
160,6/10/2018,0.760167237,544385,5.3482649,1.5,20580.912,4,1.82
161,6/11/2018,0.76037243,544385,5.3482649,1.5,20580.912,4,1.82
162,6/12/2018,0.7615,544385,5.3482649,1.5,20580.912,4,1.82
163,6/13/2018,0.7574,544385,5.3482649,1.5,20580.912,4,1.82
164,6/14/2018,0.7555,544385,5.3482649,1.5,20580.912,4,1.82
165,6/15/2018,0.7465,544385,5.3482649,1.5,20580.912,4,1.82
166,6/16/2018,0.744599975,544385,5.3482649,1.5,20580.912,4,1.82
167,6/17/2018,0.744017172,544385,5.3482649,1.5,20580.912,4,1.82
168,6/18/2018,0.745,544385,5.3482649,1.5,20580.912,4,1.82
169,6/19/2018,0.738,544385,5.3482649,1.5,20580.912,4,1.82
170,6/20/2018,0.7402,544385,5.3482649,1.5,20580.912,4,1.82
171,6/21/2018,0.736,544385,5.3482649,1.5,20580.912,4,1.82
172,6/22/2018,0.7398,544385,5.3482649,1.5,20580.912,4,1.82
173,6/23/2018,0.744199892,544385,5.3482649,1.5,20580.912,4,1.82
174,6/24/2018,0.743850034,544385,5.3482649,1.5,20580.912,4,1.82
175,6/25/2018,0.7419,544385,5.3482649,1.5,20580.912,4,1.82
176,6/26/2018,0.7416,544385,5.3482649,1.5,20580.912,4,1.82
177,6/27/2018,0.738,544385,5.3482649,1.5,20580.912,4,1.82
178,6/28/2018,0.7353,544385,5.3482649,1.5,20580.912,4,1.82
179,6/29/2018,0.7391,544385,5.3482649,1.5,20580.912,4,1.82
180,6/30/2018,0.740299851,544385,5.3482649,1.5,20580.912,4,1.82
181,7/1/2018,0.739863865,546658,5.3169351,1.5,20798.73,3.8,1.91
182,7/2/2018,0.7382,546658,5.3169351,1.5,20798.73,3.8,1.91
183,7/3/2018,0.736,546658,5.3169351,1.5,20798.73,3.8,1.91
184,7/4/2018,0.7401,546658,5.3169351,1.5,20798.73,3.8,1.91
185,7/5/2018,0.7378,546658,5.3169351,1.5,20798.73,3.8,1.91
186,7/6/2018,0.7408,546658,5.3169351,1.5,20798.73,3.8,1.91
187,7/7/2018,0.743299895,546658,5.3169351,1.5,20798.73,3.8,1.91
188,7/8/2018,0.743602232,546658,5.3169351,1.5,20798.73,3.8,1.91
189,7/9/2018,0.7467,546658,5.3169351,1.5,20798.73,3.8,1.91
190,7/10/2018,0.7457,546658,5.3169351,1.5,20798.73,3.8,1.91
191,7/11/2018,0.7408,546658,5.3169351,1.5,20798.73,3.8,1.91
192,7/12/2018,0.7384,546658,5.3169351,1.5,20798.73,3.8,1.91
193,7/13/2018,0.7416,546658,5.3169351,1.5,20798.73,3.8,1.91
194,7/14/2018,0.742225191,546658,5.3169351,1.5,20798.73,3.8,1.91
195,7/15/2018,0.741833159,546658,5.3169351,1.5,20798.73,3.8,1.91
196,7/16/2018,0.7436,546658,5.3169351,1.5,20798.73,3.8,1.91
197,7/17/2018,0.7427,546658,5.3169351,1.5,20798.73,3.8,1.91
198,7/18/2018,0.7361,546658,5.3169351,1.5,20798.73,3.8,1.91
199,7/19/2018,0.7411,546658,5.3169351,1.5,20798.73,3.8,1.91
200,7/20/2018,0.7375,546658,5.3169351,1.5,20798.73,3.8,1.91
201,7/21/2018,0.741399763,546658,5.3169351,1.5,20798.73,3.8,1.91
202,7/22/2018,0.743166215,546658,5.3169351,1.5,20798.73,3.8,1.91
203,7/23/2018,0.7423,546658,5.3169351,1.5,20798.73,3.8,1.91
204,7/24/2018,0.7376,546658,5.3169351,1.5,20798.73,3.8,1.91
205,7/25/2018,0.7402,546658,5.3169351,1.5,20798.73,3.8,1.91
206,7/26/2018,0.7436,546658,5.3169351,1.5,20798.73,3.8,1.91
207,7/27/2018,0.7389,546658,5.3169351,1.5,20798.73,3.8,1.91
208,7/28/2018,0.739994169,546658,5.3169351,1.5,20798.73,3.8,1.91
209,7/29/2018,0.739840875,546658,5.3169351,1.5,20798.73,3.8,1.91
210,7/30/2018,0.7397,546658,5.3169351,1.5,20798.73,3.8,1.91
211,7/31/2018,0.7431,546658,5.3169351,1.5,20798.73,3.8,1.91
212,8/1/2018,0.7407,546658,5.2528856,1.5,20798.73,3.8,1.91
213,8/2/2018,0.7385,546658,5.2528856,1.5,20798.73,3.8,1.91
214,8/3/2018,0.737,546658,5.2528856,1.5,20798.73,3.8,1.91
215,8/4/2018,0.740105347,546658,5.2528856,1.5,20798.73,3.8,1.91
216,8/5/2018,0.739371534,546658,5.2528856,1.5,20798.73,3.8,1.91
217,8/6/2018,0.738637539,546658,5.2528856,1.5,20798.73,3.8,1.91
218,8/7/2018,0.7402,546658,5.2528856,1.5,20798.73,3.8,1.91
219,8/8/2018,0.7427,546658,5.2528856,1.5,20798.73,3.8,1.91
220,8/9/2018,0.7441,546658,5.2528856,1.5,20798.73,3.8,1.91
221,8/10/2018,0.7331,546658,5.2528856,1.5,20798.73,3.8,1.91
222,8/11/2018,0.730300153,546658,5.2528856,1.5,20798.73,3.8,1.91
223,8/12/2018,0.728748244,546658,5.2528856,1.5,20798.73,3.8,1.91
224,8/13/2018,0.7279,546658,5.2528856,1.5,20798.73,3.8,1.91
225,8/14/2018,0.7271,546658,5.2528856,1.5,20798.73,3.8,1.91
226,8/15/2018,0.7213,546658,5.2528856,1.5,20798.73,3.8,1.91
227,8/16/2018,0.7275,546658,5.2528856,1.5,20798.73,3.8,1.91
228,8/17/2018,0.727,546658,5.2528856,1.5,20798.73,3.8,1.91
229,8/18/2018,0.731635938,546658,5.2528856,1.5,20798.73,3.8,1.91
230,8/19/2018,0.730873943,546658,5.2528856,1.5,20798.73,3.8,1.91
231,8/20/2018,0.7306,546658,5.2528856,1.5,20798.73,3.8,1.91
232,8/21/2018,0.736,546658,5.2528856,1.5,20798.73,3.8,1.91
233,8/22/2018,0.7356,546658,5.2528856,1.5,20798.73,3.8,1.91
234,8/23/2018,0.7294,546658,5.2528856,1.5,20798.73,3.8,1.91
235,8/24/2018,0.728,546658,5.2528856,1.5,20798.73,3.8,1.91
236,8/25/2018,0.732703794,546658,5.2528856,1.5,20798.73,3.8,1.91
237,8/26/2018,0.734248893,546658,5.2528856,1.5,20798.73,3.8,1.91
238,8/27/2018,0.7323,546658,5.2528856,1.5,20798.73,3.8,1.91
239,8/28/2018,0.7328,546658,5.2528856,1.5,20798.73,3.8,1.91
240,8/29/2018,0.7309,546658,5.2528856,1.5,20798.73,3.8,1.91
241,8/30/2018,0.728,546658,5.2528856,1.5,20798.73,3.8,1.91
242,8/31/2018,0.726,546658,5.2528856,1.5,20798.73,3.8,1.91
243,9/1/2018,0.719400135,546658,5.0188379,1.5,20798.73,3.7,1.95
244,9/2/2018,0.718882971,546658,5.0188379,1.5,20798.73,3.7,1.95
245,9/3/2018,0.72,546658,5.0188379,1.5,20798.73,3.7,1.95
246,9/4/2018,0.7228,546658,5.0188379,1.5,20798.73,3.7,1.95
247,9/5/2018,0.7186,546658,5.0188379,1.5,20798.73,3.7,1.95
248,9/6/2018,0.7171,546658,5.0188379,1.5,20798.73,3.7,1.95
249,9/7/2018,0.7151,546658,5.0188379,1.5,20798.73,3.7,1.95
250,9/8/2018,0.7108998,546658,5.0188379,1.5,20798.73,3.7,1.95
251,9/9/2018,0.711394404,546658,5.0188379,1.5,20798.73,3.7,1.95
252,9/10/2018,0.7115,546658,5.0188379,1.5,20798.73,3.7,1.95
253,9/11/2018,0.7126,546658,5.0188379,1.5,20798.73,3.7,1.95
254,9/12/2018,0.7103,546658,5.0188379,1.5,20798.73,3.7,1.95
255,9/13/2018,0.7181,546658,5.0188379,1.5,20798.73,3.7,1.95
256,9/14/2018,0.72,546658,5.0188379,1.5,20798.73,3.7,1.95
257,9/15/2018,0.715101441,546658,5.0188379,1.5,20798.73,3.7,1.95
258,9/16/2018,0.714262756,546658,5.0188379,1.5,20798.73,3.7,1.95
259,9/17/2018,0.7162,546658,5.0188379,1.5,20798.73,3.7,1.95
260,9/18/2018,0.7207,546658,5.0188379,1.5,20798.73,3.7,1.95
261,9/19/2018,0.7248,546658,5.0188379,1.5,20798.73,3.7,1.95
262,9/20/2018,0.726,546658,5.0188379,1.5,20798.73,3.7,1.95
263,9/21/2018,0.7296,546658,5.0188379,1.5,20798.73,3.7,1.95
264,9/22/2018,0.729607471,546658,5.0188379,1.5,20798.73,3.7,1.95
265,9/23/2018,0.727605044,546658,5.0188379,1.5,20798.73,3.7,1.95
266,9/24/2018,0.7262,546658,5.0188379,1.5,20798.73,3.7,1.95
267,9/25/2018,0.7244,546658,5.0188379,1.5,20798.73,3.7,1.95
268,9/26/2018,0.7264,546658,5.0188379,1.5,20798.73,3.7,1.95
269,9/27/2018,0.7233,546658,5.0188379,1.5,20798.73,3.7,1.95
270,9/28/2018,0.7222,546658,5.0188379,1.5,20798.73,3.7,1.95
271,9/29/2018,0.722438954,546658,5.0188379,1.5,20798.73,3.7,1.95
272,9/30/2018,0.722304324,546658,5.0188379,1.5,20798.73,3.7,1.95
273,10/1/2018,0.722788808,547971,5.0111543,1.5,20917.867,3.8,2.19
274,10/2/2018,0.72,547971,5.0111543,1.5,20917.867,3.8,2.19
275,10/3/2018,0.7182,547971,5.0111543,1.5,20917.867,3.8,2.19
276,10/4/2018,0.7085,547971,5.0111543,1.5,20917.867,3.8,2.19
277,10/5/2018,0.7065,547971,5.0111543,1.5,20917.867,3.8,2.19
278,10/6/2018,0.705400191,547971,5.0111543,1.5,20917.867,3.8,2.19
279,10/7/2018,0.705467372,547971,5.0111543,1.5,20917.867,3.8,2.19
280,10/8/2018,0.7059,547971,5.0111543,1.5,20917.867,3.8,2.19
281,10/9/2018,0.709,547971,5.0111543,1.5,20917.867,3.8,2.19
282,10/10/2018,0.7118,547971,5.0111543,1.5,20917.867,3.8,2.19
283,10/11/2018,0.7072,547971,5.0111543,1.5,20917.867,3.8,2.19
284,10/12/2018,0.7123,547971,5.0111543,1.5,20917.867,3.8,2.19
285,10/13/2018,0.711399971,547971,5.0111543,1.5,20917.867,3.8,2.19
286,10/14/2018,0.710704272,547971,5.0111543,1.5,20917.867,3.8,2.19
287,10/15/2018,0.7108,547971,5.0111543,1.5,20917.867,3.8,2.19
288,10/16/2018,0.7122,547971,5.0111543,1.5,20917.867,3.8,2.19
289,10/17/2018,0.7136,547971,5.0111543,1.5,20917.867,3.8,2.19
290,10/18/2018,0.7131,547971,5.0111543,1.5,20917.867,3.8,2.19
291,10/19/2018,0.7109,547971,5.0111543,1.5,20917.867,3.8,2.19
292,10/20/2018,0.711997152,547971,5.0111543,1.5,20917.867,3.8,2.19
293,10/21/2018,0.711341776,547971,5.0111543,1.5,20917.867,3.8,2.19
294,10/22/2018,0.7107,547971,5.0111543,1.5,20917.867,3.8,2.19
295,10/23/2018,0.7063,547971,5.0111543,1.5,20917.867,3.8,2.19
296,10/24/2018,0.7104,547971,5.0111543,1.5,20917.867,3.8,2.19
297,10/25/2018,0.7077,547971,5.0111543,1.5,20917.867,3.8,2.19
298,10/26/2018,0.7034,547971,5.0111543,1.5,20917.867,3.8,2.19
299,10/27/2018,0.709320471,547971,5.0111543,1.5,20917.867,3.8,2.19
300,10/28/2018,0.709715652,547971,5.0111543,1.5,20917.867,3.8,2.19
301,10/29/2018,0.7099,547971,5.0111543,1.5,20917.867,3.8,2.19
302,10/30/2018,0.7093,547971,5.0111543,1.5,20917.867,3.8,2.19
303,10/31/2018,0.7085,547971,5.0111543,1.5,20917.867,3.8,2.19
304,11/1/2018,0.713,547971,5.1016825,1.5,20917.867,3.8,2.2
305,11/2/2018,0.7243,547971,5.1016825,1.5,20917.867,3.8,2.2
306,11/3/2018,0.719895241,547971,5.1016825,1.5,20917.867,3.8,2.2
307,11/4/2018,0.719895241,547971,5.1016825,1.5,20917.867,3.8,2.2
308,11/5/2018,0.7189,547971,5.1016825,1.5,20917.867,3.8,2.2
309,11/6/2018,0.7213,547971,5.1016825,1.5,20917.867,3.8,2.2
310,11/7/2018,0.7264,547971,5.1016825,1.5,20917.867,3.8,2.2
311,11/8/2018,0.7274,547971,5.1016825,1.5,20917.867,3.8,2.2
312,11/9/2018,0.7244,547971,5.1016825,1.5,20917.867,3.8,2.2
313,11/10/2018,0.722491149,547971,5.1016825,1.5,20917.867,3.8,2.2
314,11/11/2018,0.722700007,547971,5.1016825,1.5,20917.867,3.8,2.2
315,11/12/2018,0.7226,547971,5.1016825,1.5,20917.867,3.8,2.2
316,11/13/2018,0.7212,547971,5.1016825,1.5,20917.867,3.8,2.2
317,11/14/2018,0.7217,547971,5.1016825,1.5,20917.867,3.8,2.2
318,11/15/2018,0.7279,547971,5.1016825,1.5,20917.867,3.8,2.2
319,11/16/2018,0.7269,547971,5.1016825,1.5,20917.867,3.8,2.2
320,11/17/2018,0.733596597,547971,5.1016825,1.5,20917.867,3.8,2.2
321,11/18/2018,0.731756398,547971,5.1016825,1.5,20917.867,3.8,2.2
322,11/19/2018,0.7308,547971,5.1016825,1.5,20917.867,3.8,2.2
323,11/20/2018,0.7274,547971,5.1016825,1.5,20917.867,3.8,2.2
324,11/21/2018,0.7235,547971,5.1016825,1.5,20917.867,3.8,2.2
325,11/22/2018,0.725,547971,5.1016825,1.5,20917.867,3.8,2.2
326,11/23/2018,0.725,547971,5.1016825,1.5,20917.867,3.8,2.2
327,11/24/2018,0.72320019,547971,5.1016825,1.5,20917.867,3.8,2.2
328,11/25/2018,0.723248834,547971,5.1016825,1.5,20917.867,3.8,2.2
329,11/26/2018,0.725,547971,5.1016825,1.5,20917.867,3.8,2.2
330,11/27/2018,0.7228,547971,5.1016825,1.5,20917.867,3.8,2.2
331,11/28/2018,0.7233,547971,5.1016825,1.5,20917.867,3.8,2.2
332,11/29/2018,0.7314,547971,5.1016825,1.5,20917.867,3.8,2.2
333,11/30/2018,0.7316,547971,5.1016825,1.5,20917.867,3.8,2.2
334,12/1/2018,0.731399951,547971,5.0015641,1.5,20917.867,3.9,2.27
335,12/2/2018,0.737407114,547971,5.0015641,1.5,20917.867,3.9,2.27
336,12/3/2018,0.7367,547971,5.0015641,1.5,20917.867,3.9,2.27
337,12/4/2018,0.7375,547971,5.0015641,1.5,20917.867,3.9,2.27
338,12/5/2018,0.7288,547971,5.0015641,1.5,20917.867,3.9,2.27
339,12/6/2018,0.7226,547971,5.0015641,1.5,20917.867,3.9,2.27
340,12/7/2018,0.7233,547971,5.0015641,1.5,20917.867,3.9,2.27
341,12/8/2018,0.720800204,547971,5.0015641,1.5,20917.867,3.9,2.27
342,12/9/2018,0.718070974,547971,5.0015641,1.5,20917.867,3.9,2.27
343,12/10/2018,0.7221,547971,5.0015641,1.5,20917.867,3.9,2.27
344,12/11/2018,0.7205,547971,5.0015641,1.5,20917.867,3.9,2.27
345,12/12/2018,0.7215,547971,5.0015641,1.5,20917.867,3.9,2.27
346,12/13/2018,0.7226,547971,5.0015641,1.5,20917.867,3.9,2.27
347,12/14/2018,0.7189,547971,5.0015641,1.5,20917.867,3.9,2.27
348,12/15/2018,0.717899827,547971,5.0015641,1.5,20917.867,3.9,2.27
349,12/16/2018,0.71751453,547971,5.0015641,1.5,20917.867,3.9,2.27
350,12/17/2018,0.7173,547971,5.0015641,1.5,20917.867,3.9,2.27
351,12/18/2018,0.7189,547971,5.0015641,1.5,20917.867,3.9,2.27
352,12/19/2018,0.7193,547971,5.0015641,1.5,20917.867,3.9,2.27
